Year,quarter,city1,city 1 latitude,city 1 longitude,city2,city 2 latitude,city 2 longitude,fare,,,,,,,city 1 temp,city 1 latitude temp,city 2 longitude temp,city 2 temp,city 2 latitude temp,city 2 longitude temp
2020,4,"Birmingham, Alabama",33.5185892,-86.8103567,"Tampa, Florida",27.9516896,-82.4587527,154.96,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,"Phoenix, Arizona",33.4483771,-112.0740373,133.6,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,Seattle,47.6061389,-122.3328481,163.97,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,248.87,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,Houston,29.7604267,-95.3698028,155.9,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,"Orlando, Florida",28.5383832,-81.3789269,193.6,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,New York City,40.7127753,-74.0059728,229.95,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,Las Vegas,36.171563,-115.1391009,138.8,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,Los Angeles,34.0549076,-118.242643,171.39,,,,,,,,,,,,
2020,4,"El Paso, Texas",31.7618778,-106.4850217,San Antonio,29.4251905,-98.4945922,177.16,,,,,,,,,,,,
2020,4,"Billings, Montana",45.7832856,-108.5006904,"Phoenix, Arizona",33.4483771,-112.0740373,116.19,,,,,,,,,,,,
2020,4,"Bismarck/Mandan, ND",46.8266603,-100.8895761,"Phoenix, Arizona",33.4483771,-112.0740373,110.44,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,171.89,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,Denver,39.7392358,-104.990251,141.12,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,"Phoenix, Arizona",33.4483771,-112.0740373,160,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,Seattle,47.6061389,-122.3328481,209.69,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,"Nashville, Tennessee",36.1626638,-86.7816016,126.92,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,129.71,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,Houston,29.7604267,-95.3698028,217.6,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,"Orlando, Florida",28.5383832,-81.3789269,116.33,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,Minneapolis–Saint Paul,44.9374831,-93.2009998,206.27,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,New York City,40.7127753,-74.0059728,156.4,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,"Fort Myers, Florida",26.640628,-81.8723084,133.8,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,Las Vegas,36.171563,-115.1391009,126.33,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,San Francisco,37.7749295,-122.4194155,248.66,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,Miami,25.7616798,-80.1917902,125.4,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,Los Angeles,34.0549076,-118.242643,167.88,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,"Tampa, Florida",27.9516896,-82.4587527,111.92,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,San Diego,32.715738,-117.1610838,197.71,,,,,,,,,,,,
2020,4,Cleveland,41.49932,-81.6943605,"Sarasota/Bradenton, FL",27.336465,-82.5310117,141.04,,,,,,,,,,,,
2020,4,"Belleville, Illinois",38.5200504,-89.9839935,"Valparaiso, Florida",30.5085309,-86.5027282,76.69,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,Pittsburgh,40.4406248,-79.9958864,130.84,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Phoenix, Arizona",33.4483771,-112.0740373,174.95,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,Seattle,47.6061389,-122.3328481,213.81,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,138.96,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Orlando, Florida",28.5383832,-81.3789269,131.32,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Panama City, Florida",30.1588129,-85.6602058,149.09,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,New York City,40.7127753,-74.0059728,153.63,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,San Francisco,37.7749295,-122.4194155,193.78,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Sacramento, California",38.5815719,-121.4943996,208.69,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Tampa, Florida",27.9516896,-82.4587527,151.57,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,San Antonio,29.4251905,-98.4945922,174.63,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,New Orleans,29.9510658,-90.0715323,128.06,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,San Diego,32.715738,-117.1610838,197.09,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Norfolk, Virginia",36.8507689,-76.2858726,163.26,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Pensacola, Florida",30.421309,-87.2169149,130.17,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Portland, Oregon",45.515232,-122.6783853,203.73,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,Philadelphia,39.9525839,-75.1652215,136.81,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,"Raleigh/Durham, NC",35.8991678,-78.8636402,135.42,,,,,,,,,,,,
2020,4,"Nashville, Tennessee",36.1626638,-86.7816016,Salt Lake City,40.7607793,-111.8910474,225.77,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,206.71,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,Denver,39.7392358,-104.990251,137.73,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,"Phoenix, Arizona",33.4483771,-112.0740373,153.63,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,Seattle,47.6061389,-122.3328481,119.51,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,"Orlando, Florida",28.5383832,-81.3789269,196.2,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,"Spokane, Washington",47.6579711,-117.4235319,122.59,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,Las Vegas,36.171563,-115.1391009,131.3,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,San Francisco,37.7749295,-122.4194155,132.68,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,Los Angeles,34.0549076,-118.242643,136.93,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,"Sacramento, California",38.5815719,-121.4943996,135.88,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,San Diego,32.715738,-117.1610838,150.14,,,,,,,,,,,,
2020,4,"Boise, Idaho",43.6150186,-116.2023137,"Portland, Oregon",45.515232,-122.6783853,152.19,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,169.17,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Pittsburgh,40.4406248,-79.9958864,146.71,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Denver,39.7392358,-104.990251,181.67,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Phoenix, Arizona",33.4483771,-112.0740373,214.65,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Seattle,47.6061389,-122.3328481,206.92,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Cleveland,41.49932,-81.6943605,138.48,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Nashville, Tennessee",36.1626638,-86.7816016,156.05,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,123.64,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Chicago,41.8781136,-87.6297982,120.36,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Charleston, South Carolina",32.7764749,-79.9310512,174.49,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Charlotte, North Carolina",35.2270869,-80.8431267,158.43,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Columbus, Ohio",39.9611755,-82.9987942,161.29,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,St. Louis,38.6270025,-90.1994042,188.02,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Jacksonville, Florida",30.3321838,-81.655651,138.6,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Detroit,42.331427,-83.0457538,157.57,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Houston,29.7604267,-95.3698028,182.24,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Orlando, Florida",28.5383832,-81.3789269,119.75,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Minneapolis–Saint Paul,44.9374831,-93.2009998,155.35,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,New York City,40.7127753,-74.0059728,145.21,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Fort Myers, Florida",26.640628,-81.8723084,143.36,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Las Vegas,36.171563,-115.1391009,167.77,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Indianapolis,39.768403,-86.158068,179.95,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,San Francisco,37.7749295,-122.4194155,264.51,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Miami,25.7616798,-80.1917902,137.39,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Los Angeles,34.0549076,-118.242643,232.64,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Cincinnati,39.1031182,-84.5120196,167.24,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Sacramento, California",38.5815719,-121.4943996,196.35,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Tampa, Florida",27.9516896,-82.4587527,122.72,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Kansas City, Missouri",39.0997265,-94.5785667,191.55,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,San Antonio,29.4251905,-98.4945922,224.73,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,New Orleans,29.9510658,-90.0715323,154.98,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,San Diego,32.715738,-117.1610838,224.72,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Norfolk, Virginia",36.8507689,-76.2858726,152.84,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"West Palm Beach, Florida",26.7153424,-80.0533746,155.66,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Portland, Oregon",45.515232,-122.6783853,216.84,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Philadelphia,39.9525839,-75.1652215,168.44,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Raleigh/Durham, NC",35.8991678,-78.8636402,144.47,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Richmond, Virginia",37.5407246,-77.4360481,156.76,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,Salt Lake City,40.7607793,-111.8910474,255.86,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Savannah, Georgia",32.0808989,-81.091203,157.35,,,,,,,,,,,,
2020,4,Boston,42.3600825,-71.0588801,"Sarasota/Bradenton, FL",27.336465,-82.5310117,155.65,,,,,,,,,,,,
2020,4,"Buffalo, New York",42.8864468,-78.8783689,"Orlando, Florida",28.5383832,-81.3789269,133.92,,,,,,,,,,,,
2020,4,"Buffalo, New York",42.8864468,-78.8783689,New York City,40.7127753,-74.0059728,157,,,,,,,,,,,,
2020,4,"Buffalo, New York",42.8864468,-78.8783689,Las Vegas,36.171563,-115.1391009,184.94,,,,,,,,,,,,
2020,4,"Buffalo, New York",42.8864468,-78.8783689,Miami,25.7616798,-80.1917902,175.56,,,,,,,,,,,,
2020,4,"Buffalo, New York",42.8864468,-78.8783689,Los Angeles,34.0549076,-118.242643,209.39,,,,,,,,,,,,
2020,4,"Buffalo, New York",42.8864468,-78.8783689,"Tampa, Florida",27.9516896,-82.4587527,159.48,,,,,,,,,,,,
2020,4,"Bozeman, Montana",45.6793119,-111.037259,Denver,39.7392358,-104.990251,135.09,,,,,,,,,,,,
2020,4,"Bozeman, Montana",45.6793119,-111.037259,"Phoenix, Arizona",33.4483771,-112.0740373,131.25,,,,,,,,,,,,
2020,4,"Bozeman, Montana",45.6793119,-111.037259,Seattle,47.6061389,-122.3328481,176.94,,,,,,,,,,,,
2020,4,"Bozeman, Montana",45.6793119,-111.037259,Minneapolis–Saint Paul,44.9374831,-93.2009998,204,,,,,,,,,,,,
2020,4,"Bozeman, Montana",45.6793119,-111.037259,Los Angeles,34.0549076,-118.242643,196.35,,,,,,,,,,,,
2020,4,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,"West Palm Beach, Florida",26.7153424,-80.0533746,168.97,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,124.4,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Pittsburgh,40.4406248,-79.9958864,133.98,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Denver,39.7392358,-104.990251,123.49,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Tucson, Arizona",32.2539787,-110.9741769,181.88,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Phoenix, Arizona",33.4483771,-112.0740373,157.77,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Hartford, Connecticut",41.7658043,-72.6733723,163.65,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Seattle,47.6061389,-122.3328481,134.25,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"El Paso, Texas",31.7618778,-106.4850217,216.66,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Cleveland,41.49932,-81.6943605,130.9,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Nashville, Tennessee",36.1626638,-86.7816016,132.28,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,126.82,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Columbus, Ohio",39.9611755,-82.9987942,128.92,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,St. Louis,38.6270025,-90.1994042,128.86,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Jacksonville, Florida",30.3321838,-81.655651,170.19,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Detroit,42.331427,-83.0457538,137.57,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Houston,29.7604267,-95.3698028,136.01,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Orlando, Florida",28.5383832,-81.3789269,131.66,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Minneapolis–Saint Paul,44.9374831,-93.2009998,122.28,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,New York City,40.7127753,-74.0059728,126.94,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Fort Myers, Florida",26.640628,-81.8723084,183.48,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Greenville/Spartanburg, SC",34.9507334,-81.9499806,169.07,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Las Vegas,36.171563,-115.1391009,143.98,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,San Francisco,37.7749295,-122.4194155,165.67,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Miami,25.7616798,-80.1917902,132.35,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Los Angeles,34.0549076,-118.242643,156.74,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Louisville, Kentucky",38.2526647,-85.7584557,131.28,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Cincinnati,39.1031182,-84.5120196,133.72,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Sacramento, California",38.5815719,-121.4943996,199.79,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Tampa, Florida",27.9516896,-82.4587527,139.87,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Kansas City, Missouri",39.0997265,-94.5785667,140.62,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,San Antonio,29.4251905,-98.4945922,184.91,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Memphis, Tennessee",35.1495343,-90.0489801,137.38,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Omaha, Nebraska",41.2565369,-95.9345034,136.3,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,New Orleans,29.9510658,-90.0715323,121.74,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,San Diego,32.715738,-117.1610838,151.11,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Norfolk, Virginia",36.8507689,-76.2858726,143.36,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Pensacola, Florida",30.421309,-87.2169149,163.8,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Oklahoma City,35.4675602,-97.5164276,141.11,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"West Palm Beach, Florida",26.7153424,-80.0533746,220.25,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Portland, Oregon",45.515232,-122.6783853,178.31,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Philadelphia,39.9525839,-75.1652215,129.17,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Palm Springs, California",33.8302961,-116.5452921,285.48,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Raleigh/Durham, NC",35.8991678,-78.8636402,131.33,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Richmond, Virginia",37.5407246,-77.4360481,165.71,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,Salt Lake City,40.7607793,-111.8910474,192.51,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Savannah, Georgia",32.0808989,-81.091203,216.68,,,,,,,,,,,,
2020,4,Chicago,41.8781136,-87.6297982,"Sarasota/Bradenton, FL",27.336465,-82.5310117,201.36,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,184.56,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Denver,39.7392358,-104.990251,189.28,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,"Phoenix, Arizona",33.4483771,-112.0740373,226.84,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Seattle,47.6061389,-122.3328481,198.28,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,"Nashville, Tennessee",36.1626638,-86.7816016,135.49,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,137.02,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Chicago,41.8781136,-87.6297982,144.58,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Houston,29.7604267,-95.3698028,187.41,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,New York City,40.7127753,-74.0059728,151.62,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Las Vegas,36.171563,-115.1391009,199.95,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Miami,25.7616798,-80.1917902,163.5,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Los Angeles,34.0549076,-118.242643,233.75,,,,,,,,,,,,
2020,4,"Charleston, South Carolina",32.7764749,-79.9310512,Philadelphia,39.9525839,-75.1652215,168.5,,,,,,,,,,,,
2020,4,"Cedar Rapids/Iowa City, IA",41.9778795,-91.6656232,Denver,39.7392358,-104.990251,135.69,,,,,,,,,,,,
2020,4,"Cedar Rapids/Iowa City, IA",41.9778795,-91.6656232,"Phoenix, Arizona",33.4483771,-112.0740373,130.26,,,,,,,,,,,,
2020,4,"Cedar Rapids/Iowa City, IA",41.9778795,-91.6656232,"Tampa, Florida",27.9516896,-82.4587527,100.8,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,178.31,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Pittsburgh,40.4406248,-79.9958864,154.55,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Denver,39.7392358,-104.990251,135.37,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Phoenix, Arizona",33.4483771,-112.0740373,219.17,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Hartford, Connecticut",41.7658043,-72.6733723,184.24,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Seattle,47.6061389,-122.3328481,234.07,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Cleveland,41.49932,-81.6943605,150.12,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Nashville, Tennessee",36.1626638,-86.7816016,159.53,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,121.93,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Chicago,41.8781136,-87.6297982,125.98,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Columbus, Ohio",39.9611755,-82.9987942,167.86,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,St. Louis,38.6270025,-90.1994042,152.1,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Detroit,42.331427,-83.0457538,151.23,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Houston,29.7604267,-95.3698028,152.51,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Orlando, Florida",28.5383832,-81.3789269,136.46,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Key West,24.5550593,-81.7799871,223.49,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Minneapolis–Saint Paul,44.9374831,-93.2009998,184.92,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,New York City,40.7127753,-74.0059728,147.02,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Fort Myers, Florida",26.640628,-81.8723084,170.27,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Las Vegas,36.171563,-115.1391009,207.25,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Indianapolis,39.768403,-86.158068,165.99,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,San Francisco,37.7749295,-122.4194155,254.62,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Miami,25.7616798,-80.1917902,140.22,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Los Angeles,34.0549076,-118.242643,237.47,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Cincinnati,39.1031182,-84.5120196,152.83,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Sacramento, California",38.5815719,-121.4943996,249.95,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Tampa, Florida",27.9516896,-82.4587527,169.42,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Kansas City, Missouri",39.0997265,-94.5785667,193.14,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,San Antonio,29.4251905,-98.4945922,201.89,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Memphis, Tennessee",35.1495343,-90.0489801,178.53,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Milwaukee,43.0389025,-87.9064736,172.83,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,New Orleans,29.9510658,-90.0715323,138.19,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,San Diego,32.715738,-117.1610838,249.76,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Oklahoma City,35.4675602,-97.5164276,189.43,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"West Palm Beach, Florida",26.7153424,-80.0533746,243.22,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,"Portland, Oregon",45.515232,-122.6783853,251.88,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Philadelphia,39.9525839,-75.1652215,144.39,,,,,,,,,,,,
2020,4,"Charlotte, North Carolina",35.2270869,-80.8431267,Salt Lake City,40.7607793,-111.8910474,230.52,,,,,,,,,,,,
